group	x	y	showSelected1
3	0.541297511373984	-1.45039421830205	3
3	0.622930164435209	-1.20615093092323	3
3	0.704562817496433	-0.961907643544415	3
3	0.786195470557658	-0.717664356165599	3
3	0.867828123618882	-0.473421068786781	3
3	0.949460776680106	-0.229177781407965	3
3	1.03109342974133	0.0150655059708527	3
3	1.11272608280256	0.25930879334967	3
3	1.19435873586378	0.503552080728487	3
3	1.275991388925	0.747795368107303	3
3	1.35762404198623	0.992038655486121	3
3	1.43925669504745	1.23628194286494	3
3	1.52088934810868	1.48052523024376	3
3	1.6025220011699	1.72476851762257	3
3	1.68415465423113	1.96901180500139	3
3	1.76578730729235	2.21325509238021	3
3	1.84741996035358	2.45749837975902	3
3	1.9290526134148	2.70174166713784	3
3	2.01068526647602	2.94598495451666	3
3	2.09231791953725	3.19022824189547	3
3	2.17395057259847	3.43447152927429	3
3	2.2555832256597	3.67871481665311	3
3	2.33721587872092	3.92295810403192	3
3	2.41884853178215	4.16720139141074	3
3	2.50048118484337	4.41144467878956	3
3	2.5821138379046	4.65568796616838	3
3	2.66374649096582	4.89993125354719	3
3	2.74537914402705	5.14417454092601	3
3	2.82701179708827	5.38841782830483	3
3	2.90864445014949	5.63266111568365	3
3	2.99027710321072	5.87690440306246	3
3	3.07190975627194	6.12114769044128	3
3	3.15354240933317	6.3653909778201	3
4	-0.973941866152811	-4.26260072333144	4
4	-0.892309213091587	-4.08640595744556	4
4	-0.810676560030363	-3.91021119155969	4
4	-0.729043906969138	-3.73401642567382	4
4	-0.647411253907914	-3.55782165978795	4
4	-0.565778600846689	-3.38162689390208	4
4	-0.484145947785465	-3.20543212801621	4
4	-0.40251329472424	-3.02923736213034	4
4	-0.320880641663016	-2.85304259624447	4
4	-0.239247988601791	-2.67684783035859	4
4	-0.157615335540567	-2.50065306447272	4
4	-0.0759826824793422	-2.32445829858685	4
4	0.00564997058188244	-2.14826353270098	4
4	0.0872826236431068	-1.97206876681511	4
4	0.168915276704331	-1.79587400092924	4
4	0.250547929765556	-1.61967923504337	4
4	0.33218058282678	-1.44348446915749	4
4	0.413813235888005	-1.26728970327162	4
4	0.495445888949229	-1.09109493738575	4
4	0.577078542010454	-0.914900171499879	4
4	0.658711195071678	-0.738705405614008	4
4	0.740343848132903	-0.562510639728136	4
4	0.821976501194127	-0.386315873842265	4
4	0.903609154255352	-0.210121107956393	4
4	0.985241807316576	-0.0339263420705217	4
4	1.0668744603778	0.14226842381535	4
4	1.14850711343903	0.318463189701221	4
4	1.23013976650025	0.494657955587092	4
4	1.31177241956147	0.670852721472964	4
4	1.3934050726227	0.847047487358836	4
4	1.47503772568392	1.02324225324471	4
4	1.55667037874515	1.19943701913058	4
4	1.63830303180637	1.37563178501645	4
4	1.7199356848676	1.55182655090232	4
4	1.80156833792882	1.72802131678819	4
4	1.88320099099005	1.90421608267406	4
4	1.96483364405127	2.08041084855994	4
4	2.04646629711249	2.25660561444581	4
4	2.12809895017372	2.43280038033168	4
4	2.20973160323494	2.60899514621755	4
4	2.29136425629617	2.78518991210342	4
4	2.37299690935739	2.96138467798929	4
4	2.45462956241862	3.13757944387516	4
4	2.53626221547984	3.31377420976104	4
4	2.61789486854107	3.48996897564691	4
4	2.69952752160229	3.66616374153278	4
4	2.78116017466351	3.84235850741865	4
4	2.86279282772474	4.01855327330452	4
4	2.94442548078596	4.19474803919039	4
4	3.02605813384719	4.37094280507626	4
5	-0.99903980685082	-4.00960469651918	5
5	-0.917407153789596	-3.84586886592263	5
5	-0.835774500728372	-3.68213303532608	5
5	-0.754141847667147	-3.51839720472953	5
5	-0.672509194605923	-3.35466137413298	5
5	-0.590876541544698	-3.19092554353643	5
5	-0.509243888483474	-3.02718971293988	5
5	-0.427611235422249	-2.86345388234333	5
5	-0.345978582361025	-2.69971805174678	5
5	-0.2643459292998	-2.53598222115023	5
5	-0.182713276238576	-2.37224639055368	5
5	-0.101080623177351	-2.20851055995714	5
5	-0.0194479701161265	-2.04477472936059	5
5	0.0621846829450978	-1.88103889876404	5
5	0.143817336006322	-1.71730306816749	5
5	0.225449989067547	-1.55356723757094	5
5	0.307082642128771	-1.38983140697439	5
5	0.388715295189996	-1.22609557637784	5
5	0.47034794825122	-1.06235974578129	5
5	0.551980601312445	-0.898623915184741	5
5	0.633613254373669	-0.734888084588192	5
5	0.715245907434894	-0.571152253991642	5
5	0.796878560496118	-0.407416423395093	5
5	0.878511213557343	-0.243680592798544	5
5	0.960143866618567	-0.0799447622019943	5
5	1.04177651967979	0.0837910683945552	5
5	1.12340917274102	0.247526898991104	5
5	1.20504182580224	0.411262729587653	5
5	1.28667447886347	0.574998560184203	5
5	1.36830713192469	0.738734390780752	5
5	1.44993978498591	0.902470221377301	5
5	1.53157243804714	1.06620605197385	5
5	1.61320509110836	1.2299418825704	5
5	1.69483774416959	1.39367771316695	5
5	1.77647039723081	1.5574135437635	5
5	1.85810305029204	1.72114937436005	5
5	1.93973570335326	1.8848852049566	5
5	2.02136835641449	2.04862103555315	5
5	2.10300100947571	2.21235686614969	5
5	2.18463366253693	2.37609269674624	5
5	2.26626631559816	2.53982852734279	5
5	2.34789896865938	2.70356435793934	5
5	2.42953162172061	2.86730018853589	5
5	2.51116427478183	3.03103601913244	5
5	2.59279692784306	3.19477184972899	5
5	2.67442958090428	3.35850768032554	5
5	2.75606223396551	3.52224351092209	5
5	2.83769488702673	3.68597934151864	5
5	2.91932754008796	3.84971517211519	5
5	3.00096019314918	4.01345100271174	5
6	-0.999998620135123	-4.00001379865448	6
6	-0.918365967073898	-3.83674781667938	6
6	-0.836733314012674	-3.67348183470428	6
6	-0.75510066095145	-3.51021585272918	6
6	-0.673468007890225	-3.34694987075408	6
6	-0.591835354829001	-3.18368388877898	6
6	-0.510202701767776	-3.02041790680388	6
6	-0.428570048706552	-2.85715192482878	6
6	-0.346937395645327	-2.69388594285368	6
6	-0.265304742584103	-2.53061996087858	6
6	-0.183672089522878	-2.36735397890348	6
6	-0.102039436461654	-2.20408799692838	6
6	-0.0204067834004291	-2.04082201495328	6
6	0.0612258696607952	-1.87755603297818	6
6	0.14285852272202	-1.71429005100308	6
6	0.224491175783244	-1.55102406902798	6
6	0.306123828844469	-1.38775808705288	6
6	0.387756481905693	-1.22449210507778	6
6	0.469389134966918	-1.06122612310268	6
6	0.551021788028142	-0.897960141127584	6
6	0.632654441089367	-0.734694159152484	6
6	0.714287094150591	-0.571428177177384	6
6	0.795919747211816	-0.408162195202284	6
6	0.87755240027304	-0.244896213227184	6
6	0.959185053334265	-0.0816302312520839	6
6	1.04081770639549	0.0816357507230162	6
6	1.12245035945671	0.244901732698115	6
6	1.20408301251794	0.408167714673216	6
6	1.28571566557916	0.571433696648316	6
6	1.36734831864039	0.734699678623416	6
6	1.44898097170161	0.897965660598515	6
6	1.53061362476284	1.06123164257362	6
6	1.61224627782406	1.22449762454872	6
6	1.69387893088529	1.38776360652382	6
6	1.77551158394651	1.55102958849892	6
6	1.85714423700773	1.71429557047401	6
6	1.93877689006896	1.87756155244911	6
6	2.02040954313018	2.04082753442421	6
6	2.10204219619141	2.20409351639931	6
6	2.18367484925263	2.36735949837441	6
6	2.26530750231386	2.53062548034951	6
6	2.34694015537508	2.69389146232461	6
6	2.42857280843631	2.85715744429971	6
6	2.51020546149753	3.02042342627481	6
6	2.59183811455875	3.18368940824991	6
6	2.67347076761998	3.34695539022501	6
6	2.7551034206812	3.51022137220011	6
6	2.83673607374243	3.67348735417521	6
6	2.91836872680365	3.83675333615031	6
6	3.00000137986488	4.00001931812541	6
7	-0.999999999997144	-4.00000000002856	7
7	-0.91836734693592	-3.83673469390471	7
7	-0.836734693874695	-3.67346938778086	7
7	-0.755102040813471	-3.51020408165702	7
7	-0.673469387752246	-3.34693877553317	7
7	-0.591836734691022	-3.18367346940932	7
7	-0.510204081629797	-3.02040816328547	7
7	-0.428571428568573	-2.85714285716163	7
7	-0.346938775507348	-2.69387755103778	7
7	-0.265306122446124	-2.53061224491393	7
7	-0.183673469384899	-2.36734693879008	7
7	-0.102040816323675	-2.20408163266623	7
7	-0.0204081632624502	-2.04081632654239	7
7	0.0612244897987742	-1.87755102041854	7
7	0.142857142859999	-1.71428571429469	7
7	0.224489795921223	-1.55102040817084	7
7	0.306122448982448	-1.38775510204699	7
7	0.387755102043672	-1.22448979592315	7
7	0.469387755104897	-1.0612244897993	7
7	0.551020408166121	-0.897959183675451	7
7	0.632653061227346	-0.734693877551604	7
7	0.71428571428857	-0.571428571427756	7
7	0.795918367349795	-0.408163265303908	7
7	0.877551020411019	-0.24489795918006	7
7	0.959183673472244	-0.0816326530562121	7
7	1.04081632653347	0.0816326530676359	7
7	1.12244897959469	0.244897959191483	7
7	1.20408163265592	0.408163265315331	7
7	1.28571428571714	0.571428571439179	7
7	1.36734693877837	0.734693877563027	7
7	1.44897959183959	0.897959183686874	7
7	1.53061224490081	1.06122448981072	7
7	1.61224489796204	1.22448979593457	7
7	1.69387755102326	1.38775510205842	7
7	1.77551020408449	1.55102040818227	7
7	1.85714285714571	1.71428571430611	7
7	1.93877551020694	1.87755102042996	7
7	2.02040816326816	2.04081632655381	7
7	2.10204081632939	2.20408163267766	7
7	2.18367346939061	2.3673469388015	7
7	2.26530612245184	2.53061224492535	7
7	2.34693877551306	2.6938775510492	7
7	2.42857142857428	2.85714285717305	7
7	2.51020408163551	3.0204081632969	7
7	2.59183673469673	3.18367346942074	7
7	2.67346938775796	3.34693877554459	7
7	2.75510204081918	3.51020408166844	7
7	2.83673469388041	3.67346938779229	7
7	2.91836734694163	3.83673469391614	7
7	3.00000000000286	4.00000000003998	7
8	-1	-4	8
8	-0.918367346938776	-3.83673469387755	8
8	-0.836734693877551	-3.6734693877551	8
8	-0.755102040816326	-3.51020408163265	8
8	-0.673469387755102	-3.3469387755102	8
8	-0.591836734693878	-3.18367346938776	8
8	-0.510204081632653	-3.02040816326531	8
8	-0.428571428571429	-2.85714285714286	8
8	-0.346938775510204	-2.69387755102041	8
8	-0.26530612244898	-2.53061224489796	8
8	-0.183673469387755	-2.36734693877551	8
8	-0.102040816326531	-2.20408163265306	8
8	-0.0204081632653061	-2.04081632653061	8
8	0.0612244897959182	-1.87755102040816	8
8	0.142857142857143	-1.71428571428571	8
8	0.224489795918367	-1.55102040816327	8
8	0.306122448979592	-1.38775510204082	8
8	0.387755102040816	-1.22448979591837	8
8	0.469387755102041	-1.06122448979592	8
8	0.551020408163265	-0.89795918367347	8
8	0.63265306122449	-0.734693877551021	8
8	0.714285714285714	-0.571428571428572	8
8	0.795918367346939	-0.408163265306123	8
8	0.877551020408163	-0.244897959183674	8
8	0.959183673469388	-0.0816326530612246	8
8	1.04081632653061	0.0816326530612246	8
8	1.12244897959184	0.244897959183673	8
8	1.20408163265306	0.408163265306122	8
8	1.28571428571429	0.571428571428571	8
8	1.36734693877551	0.73469387755102	8
8	1.44897959183673	0.897959183673469	8
8	1.53061224489796	1.06122448979592	8
8	1.61224489795918	1.22448979591837	8
8	1.69387755102041	1.38775510204082	8
8	1.77551020408163	1.55102040816327	8
8	1.85714285714286	1.71428571428571	8
8	1.93877551020408	1.87755102040816	8
8	2.02040816326531	2.04081632653061	8
8	2.10204081632653	2.20408163265306	8
8	2.18367346938775	2.36734693877551	8
8	2.26530612244898	2.53061224489796	8
8	2.3469387755102	2.69387755102041	8
8	2.42857142857143	2.85714285714286	8
8	2.51020408163265	3.02040816326531	8
8	2.59183673469388	3.18367346938775	8
8	2.6734693877551	3.3469387755102	8
8	2.75510204081633	3.51020408163265	8
8	2.83673469387755	3.6734693877551	8
8	2.91836734693878	3.83673469387755	8
8	3	4	8
9	-1	-4	9
9	-0.918367346938776	-3.83673469387755	9
9	-0.836734693877551	-3.6734693877551	9
9	-0.755102040816326	-3.51020408163265	9
9	-0.673469387755102	-3.3469387755102	9
9	-0.591836734693878	-3.18367346938776	9
9	-0.510204081632653	-3.02040816326531	9
9	-0.428571428571429	-2.85714285714286	9
9	-0.346938775510204	-2.69387755102041	9
9	-0.26530612244898	-2.53061224489796	9
9	-0.183673469387755	-2.36734693877551	9
9	-0.102040816326531	-2.20408163265306	9
9	-0.0204081632653061	-2.04081632653061	9
9	0.0612244897959182	-1.87755102040816	9
9	0.142857142857143	-1.71428571428571	9
9	0.224489795918367	-1.55102040816327	9
9	0.306122448979592	-1.38775510204082	9
9	0.387755102040816	-1.22448979591837	9
9	0.469387755102041	-1.06122448979592	9
9	0.551020408163265	-0.89795918367347	9
9	0.63265306122449	-0.734693877551021	9
9	0.714285714285714	-0.571428571428572	9
9	0.795918367346939	-0.408163265306123	9
9	0.877551020408163	-0.244897959183674	9
9	0.959183673469388	-0.0816326530612246	9
9	1.04081632653061	0.0816326530612246	9
9	1.12244897959184	0.244897959183673	9
9	1.20408163265306	0.408163265306122	9
9	1.28571428571429	0.571428571428571	9
9	1.36734693877551	0.73469387755102	9
9	1.44897959183673	0.897959183673469	9
9	1.53061224489796	1.06122448979592	9
9	1.61224489795918	1.22448979591837	9
9	1.69387755102041	1.38775510204082	9
9	1.77551020408163	1.55102040816327	9
9	1.85714285714286	1.71428571428571	9
9	1.93877551020408	1.87755102040816	9
9	2.02040816326531	2.04081632653061	9
9	2.10204081632653	2.20408163265306	9
9	2.18367346938775	2.36734693877551	9
9	2.26530612244898	2.53061224489796	9
9	2.3469387755102	2.69387755102041	9
9	2.42857142857143	2.85714285714286	9
9	2.51020408163265	3.02040816326531	9
9	2.59183673469388	3.18367346938775	9
9	2.6734693877551	3.3469387755102	9
9	2.75510204081633	3.51020408163265	9
9	2.83673469387755	3.6734693877551	9
9	2.91836734693878	3.83673469387755	9
9	3	4	9
10	-1	-4	10
10	-0.918367346938776	-3.83673469387755	10
10	-0.836734693877551	-3.6734693877551	10
10	-0.755102040816326	-3.51020408163265	10
10	-0.673469387755102	-3.3469387755102	10
10	-0.591836734693878	-3.18367346938776	10
10	-0.510204081632653	-3.02040816326531	10
10	-0.428571428571429	-2.85714285714286	10
10	-0.346938775510204	-2.69387755102041	10
10	-0.26530612244898	-2.53061224489796	10
10	-0.183673469387755	-2.36734693877551	10
10	-0.102040816326531	-2.20408163265306	10
10	-0.0204081632653061	-2.04081632653061	10
10	0.0612244897959182	-1.87755102040816	10
10	0.142857142857143	-1.71428571428571	10
10	0.224489795918367	-1.55102040816327	10
10	0.306122448979592	-1.38775510204082	10
10	0.387755102040816	-1.22448979591837	10
10	0.469387755102041	-1.06122448979592	10
10	0.551020408163265	-0.89795918367347	10
10	0.63265306122449	-0.734693877551021	10
10	0.714285714285714	-0.571428571428572	10
10	0.795918367346939	-0.408163265306123	10
10	0.877551020408163	-0.244897959183674	10
10	0.959183673469388	-0.0816326530612246	10
10	1.04081632653061	0.0816326530612246	10
10	1.12244897959184	0.244897959183673	10
10	1.20408163265306	0.408163265306122	10
10	1.28571428571429	0.571428571428571	10
10	1.36734693877551	0.73469387755102	10
10	1.44897959183673	0.897959183673469	10
10	1.53061224489796	1.06122448979592	10
10	1.61224489795918	1.22448979591837	10
10	1.69387755102041	1.38775510204082	10
10	1.77551020408163	1.55102040816327	10
10	1.85714285714286	1.71428571428571	10
10	1.93877551020408	1.87755102040816	10
10	2.02040816326531	2.04081632653061	10
10	2.10204081632653	2.20408163265306	10
10	2.18367346938775	2.36734693877551	10
10	2.26530612244898	2.53061224489796	10
10	2.3469387755102	2.69387755102041	10
10	2.42857142857143	2.85714285714286	10
10	2.51020408163265	3.02040816326531	10
10	2.59183673469388	3.18367346938775	10
10	2.6734693877551	3.3469387755102	10
10	2.75510204081633	3.51020408163265	10
10	2.83673469387755	3.6734693877551	10
10	2.91836734693878	3.83673469387755	10
10	3	4	10
